L,C,use_l1_penalty,use_proximal_soft_thresholding,w
1e6,10,True,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.127139797636346e-09, -1.3569254164735867e-08, -3.308794660483727e-08, -2.0604826289627454e-08, -9.664613997983906e-09, -7.167536342223002e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.832386769568984e-09, -4.106960815875027e-08, 0.0, 0.0, 0.0, 0.0, 0.0, -4.0344275142878416e-10, 0.0, -4.0344275142878416e-10, -2.6955311316356756e-09, -6.867501411988997e-08, -2.4578272928010847e-07, -5.220197749622457e-07, -7.917824973446841e-07, -9.322611731477082e-07, -7.617385335834115e-07, -6.547366524500831e-07, -2.8552054232022783e-07, -3.034994833228666e-08, -2.7653324075060937e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.956677290834932e-09, 0.0, 0.0, -2.6570782032941942e-11, -5.928564750234955e-09, -2.7512088607295482e-08, -8.498163595049846e-08, -1.3584137548150466e-07, -2.007384267699308e-07, -1.9264064121671254e-07, -3.1562282742925163e-07, -4.0513401700081886e-07, -8.429677222920873e-07, -1.1656130709525314e-06, -1.4911362313796417e-06, -1.5311621837099665e-06, -1.3370841998039396e-06, -1.0920040267592412e-06, -8.359389198631106e-07, -4.341318629030866e-07, -1.919908356740052e-07, -1.053935747563628e-07, -1.4783016588637565e-08, 0.0, 0.0, 0.0, 0.0, 0.0, -3.894531985793037e-08, 0.0, -1.2583778463692852e-08, -8.156472119935643e-08, -2.2164988422446186e-07, -2.902160929352249e-07, -4.3038019725827326e-07, -5.293519507176825e-07, -4.5624079803019413e-07, -3.334291989176563e-07, -0.00011425601405790076, -0.00028607543208636343, -0.0004005650116596371, -0.0005572958034463227, -0.0006692031747661531, -0.0006740467506460845, -0.0005850748275406659, -0.0004906697431579232, -0.00033674450241960585, -0.00013539631618186831, -7.258103096319246e-07, -3.715121579261904e-07, -1.1218698148240946e-07, -4.798378938630776e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.445466738114192e-08, -2.788939070796914e-07, -4.87835677631665e-07, -6.476711860159412e-07, -4.950829315930605e-05, -0.00014234715490601957, -0.00015762356633786112, -7.511990406783298e-05, -3.136305508633086e-07, 2.3994834918994457e-07, -4.9780609856497904e-08, -3.9939777707331814e-07, -8.344356388079177e-07, -0.0001796946453396231, -0.00046428682981058955, -0.0006501796888187528, -0.0007158754160627723, -0.0006290553137660027, -0.00034688954474404454, -2.337197429369553e-06, -2.659155597939389e-07, -7.258759637807088e-08, -2.8847571553747287e-10, 0.0, 0.0, 0.0, 0.0, 0.0, -1.2615318212283455e-07, -4.3565117380239826e-07, -7.724694910393737e-07, -1.057806684912066e-06, -1.178854972749832e-06, -1.3903529634262668e-06, -1.2621724181371974e-06, 7.95422010924085e-07, 1.002887529466534e-06, 0.00017599215789232403, 0.00048462842823937535, 0.00037556973984465003, 5.457981160361669e-07, 5.516664032256813e-07, 7.68316610333386e-08, -0.0002891893091145903, -0.0005912796477787197, -0.0007442826172336936, -0.000689361710101366, -0.00033593777334317565, -3.9079881730685884e-07, -1.2629826073862205e-07, -1.920640979591326e-09, 0.0, 0.0, 1.95441607342417e-10, 3.90883214684834e-10, -2.02598116061381e-09, -1.4060640296520432e-07, -4.1343142243022157e-07, -3.4714651064859936e-07, -1.2610178146132967e-07, 1.6288015558529878e-07, 7.311516583285993e-07, 4.943472049490083e-07, 8.368801331926079e-07, 2.1547117285081185e-05, 0.0001450224663130939, 0.00023153920483309776, 0.00026188493939116597, 0.00012468283239286393, 1.0791859494929668e-06, 8.820675816423318e-07, -6.459133317093801e-08, -0.00029866909608244896, -0.0006600292399525642, -0.0007794656557962298, -0.000513177365064621, -6.251191848605231e-07, -2.5142384174614563e-07, -1.0552138052233317e-09, 0.0, 0.0, 6.254131434957344e-09, 1.2016451833574138e-08, -1.6289591897589162e-08, -4.837173861460542e-08, 1.1684909395626164e-07, 4.736119763038005e-07, 7.559898449471802e-07, 1.1720543398041627e-06, 9.561504157318268e-07, 4.370703550193866e-07, 6.068843845241645e-07, 5.455904670270684e-07, 1.482373477301735e-07, -1.447052966341289e-07, 3.671694344120624e-07, 0.0001739137078402564, 0.00010135310731129721, 1.0492582305232645e-06, 5.435778689388826e-07, -7.799002332831151e-08, -0.00037998356856405735, -0.0006126297521404922, -0.00048155104741454124, -7.124436933736433e-07, -1.5564542366064416e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 6.955834663813221e-08, 3.9411813190781686e-07, 3.9253157524399285e-07, 5.720758622373978e-07, 1.5999871720850933e-06, 1.4686157783216913e-06, 7.495124805245723e-07, -3.434623181419738e-07, -5.293711001286283e-05, -0.00045102316653355956, -0.00034665854764170945, -1.0306609965482494e-06, 2.3433103990555537e-07, 0.0005792552256025374, 0.0006089857779443264, 0.00041551131289452314, 1.2282994248380419e-06, 7.581054433103418e-07, 2.456329184497008e-07, -9.82330966508016e-05, -9.904522448778152e-05, -4.6004385012565763e-07, -8.452728295083034e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3357657141787058e-07, 5.952584274382389e-07, 4.50119415518202e-07, 6.785001573916816e-07, 1.6361649386453792e-06, 1.2828909348172601e-06, -4.898473093817302e-07, -0.00034743701689876616, -0.0009750695317052305, -0.0011273392010480165, -0.0005044036079198122, -1.097406993721961e-06, 0.0005487626185640693, 0.001267388928681612, 0.0013188746524974704, 0.0011596299009397626, 0.0007755360566079617, 0.00014899586676619947, 8.067167982517276e-07, -3.900783553945075e-07, -6.497419349216216e-07, -4.0641236864757957e-07, 1.119203507649047e-09, 0.0, 0.0, 0.0, 0.0, 5.601848429570566e-10, 2.6163525035372004e-07, 6.910245247127023e-07, 6.028000143487589e-07, 6.351346542032843e-07, 1.1042623100365745e-06, -3.674805384434876e-07, -0.00028382617165334523, -0.0010061434004455805, -0.0013970955042168498, -0.0010332667734473944, -6.665725959464908e-05, -9.447833804188122e-08, 0.0011045801220461726, 0.0016453476855531335, 0.0015601778868585825, 0.0013305903412401676, 0.000893276825081557, 0.00033679764601401985, 1.1384673825887148e-06, 1.6352271359210135e-07, -8.609317347918477e-08, -7.028913273643411e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6854264084951183e-10, 1.4593740615964634e-07, 6.950811552997038e-07, 6.044838301022537e-07, 3.288018319835828e-07, -3.832502670775284e-08, -2.7407357265474275e-05, -0.0005924375145696104, -0.0010277992114424706, -0.0010150548769161105, -0.00043152342550456524, 1.9649658611342602e-07, 0.00026001984952017665, 0.001334869535639882, 0.0015618245815858245, 0.0011486482108011842, 0.0007734824903309345, 0.00039542789454571903, 4.3640837247949094e-05, 7.684159299969906e-07, 1.7794258155845455e-07, -3.55865132917188e-08, -1.707027630359903e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 1.909261193588918e-08, 2.4168912204913795e-07, 6.624629236284818e-07, 3.0755776947444247e-07, 7.747664909629748e-08, -5.793855848423846e-07, -8.238845475716516e-05, -0.00035651904181577265, -0.0004303506575524807, -0.00017890898743644357, 4.154435941927659e-07, 6.011781010784034e-07, 0.0003972635022364557, 0.001285725156776607, 0.0011857792269438505, 0.00044924960820935667, 5.409567620517919e-06, 1.4226097846403718e-06, 8.513148941347026e-07, 2.599877291231678e-07, -5.545360171055336e-09, -8.527606354391537e-08, -2.120434139385452e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9626173453655156e-09, 8.816968488645216e-08, 4.530694752702402e-07, 3.480731436411588e-07, 1.11479749875798e-07, -7.663425094506238e-08, -1.0443156952533172e-06, -8.247036475950154e-07, 4.794056280843506e-07, 9.028938734445546e-07, 1.138402012657025e-06, 1.0610719982651062e-06, 0.0006414082017727196, 0.0011483014095574617, 0.0007071011350490153, 7.04300404663627e-08, 3.532692289809347e-07, 6.362673730109236e-07, 1.5755112769966217e-07, 6.051406131746262e-08, -7.891637210377667e-08, -9.502829811935953e-08, -6.669622365507166e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.654436918689498e-08, 1.5005146281055204e-07, -6.927893991814926e-08, -2.410742467873206e-07, -1.3880271154675938e-08, 2.8027267262586975e-07, 6.255702373891836e-07, 7.463328870471742e-07, 7.970462547746138e-07, 4.0985551663652586e-07, 0.00021741523232776672, 0.0007897288305684924, 0.0008816432091407478, 0.00017270042735617608, -1.8909511823039793e-07, -3.00768220995451e-07, -6.593505190721771e-07, -5.422306230684626e-07, -2.4903900452954986e-07, -3.539445003752917e-07, -1.4832932038189028e-07, -6.250876083413459e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5857250562921763e-08, -9.20994907005479e-08, -1.0423715366414399e-06, -1.1976528639934259e-06, -9.441528163733892e-07, -3.236518182347936e-07, 2.597249419977743e-07, 5.229777571003069e-07, 6.023355467732472e-07, 8.326309762196615e-05, 0.00047148208250291646, 0.0007930217543616891, 0.00039603415643796325, 2.9425441994135326e-07, -6.869757953609223e-07, -0.00017744145588949323, -0.00017530999321024865, -0.0001156107900897041, -6.334617523862107e-07, -5.139862651049043e-07, -2.2411025213386893e-07, -1.0242166226248628e-08, 0.0, 0.0, 0.0, 0.0, 0.0, -6.011482422962899e-10, -1.172276569150199e-07, -4.2641588038350164e-07, -0.0002499849651940167, -0.0002760878123808652, -9.084065823117271e-05, -1.3375441767493612e-06, -4.828943929169327e-07, -2.501317339920206e-07, -5.329094676653767e-08, 5.982997777209675e-07, 0.0004098476783838123, 0.00038248696364462376, 5.277335048958776e-07, -1.5364504690751346e-07, -8.646896458230913e-05, -0.00023101898841559887, -0.00027408491587266326, -0.00021755693887826055, -2.4993236365844496e-05, -4.7070685127437173e-07, -2.87829266198969e-07, -4.172734158203184e-09, 0.0, 0.0, 0.0, 0.0, 0.0, -5.040396544586656e-09, -2.840760657818464e-07, -7.216630706352589e-07, -0.00040924391942098737, -0.000658412289340049, -0.0006503642071038485, -0.0005591136286966503, -0.00034131985739804804, -8.794216910246178e-07, -6.602098778785148e-07, 2.439767285977723e-07, 5.382238305173814e-05, 2.773143421563873e-07, 5.8310654083015834e-08, -7.322369697249087e-07, -0.00015849074407014996, -0.00022025563521310687, -0.0003009442880284041, -0.00027519790455698967, -3.428746640565805e-05, -6.481857326434692e-07, -2.382970478720381e-07, -7.1708465831932244e-09, 0.0, 0.0, 0.0, 0.0, 3.3237708141342637e-09, -1.7035333144121978e-08, -2.6160381594309e-07, -7.765323744024499e-07, -0.0004025980015285313, -0.0007991877500899136, -0.001018582028336823, -0.001078475033864379, -0.0008858219953253865, -0.000535543542355299, -1.641766743887274e-06, -4.654871759157686e-07, 1.3436071810701833e-07, -2.0740253603435121e-07, -6.112086907705816e-07, -0.00015964254271239042, -0.0002659163437783718, -0.00028117914916947484, -0.00030661167693324387, -0.00018406858725938946, -6.979593081268831e-07, -4.804794571100501e-07, -1.0058315069727541e-07, -6.79150735649614e-09, 0.0, 0.0, 0.0, 0.0, 2.862136083692235e-09, -3.783951640912164e-08, -1.833522418337452e-07, -5.880773414901341e-07, -0.00019472891290206462, -0.0006579109467566013, -0.0009045365732163191, -0.0010108072310686111, -0.0008458849042654037, -0.0005616170237772167, -0.00014329202531371266, -5.643503300234443e-07, -4.650097764624661e-07, -8.446425636066124e-05, -0.00026038719806820154, -0.00036165249184705317, -0.0002987589396070689, -0.00024409986508544534, -0.00016588566359132528, -1.2063136637152638e-05, -3.749713641809649e-07, -3.158686467941152e-07, -3.746067633869643e-08, -8.916104660139368e-11, 0.0, 0.0, 0.0, 0.0, 0.0, -1.691152462512946e-08, -7.351317066195406e-08, -2.6043619527627015e-07, -6.718150302731374e-07, -0.00030185701325535774, -0.0005719754844903946, -0.0007259705453179777, -0.000697194307576865, -0.0005832637543790042, -0.0004322288150433451, -0.0003679623769130558, -0.00037593767046928406, -0.0005074961809441447, -0.0004489262355491519, -0.00028038679738529027, -0.00012388206960167736, -7.536950192843506e-07, -2.6087712967637344e-07, -2.49280304842614e-07, -1.2106870883599186e-07, -1.3703709100809647e-07, 2.5009621040794627e-09, -7.005510616053812e-10, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6806714908668141e-09, 2.2860151271952844e-10, 4.4157275169709465e-08, -4.694577171449055e-08, -6.305771194092813e-07, -3.79999000870157e-05, -0.0002542702713981271, -0.0003584242076613009, -0.0004286700568627566, -0.0004675797244999558, -0.00042001926340162754, -0.00039626582292839885, -0.00026081976830028, -3.3514192182337865e-05, -6.229543600966281e-07, -6.470366287203433e-08, 1.8225482278921845e-07, -2.069866278375798e-09, 6.10197190553663e-08, 3.4228150980197825e-08, 5.1463131534035256e-09, 4.610746895394868e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.391254566054158e-08, 2.443491666781483e-07, 4.72740879331468e-07, 2.499485844964511e-07, 8.703065645931929e-08, -2.1383672788033437e-07, -3.836830728687346e-07, -5.320127893782001e-09, 1.249892989108048e-07, 2.5331246433779597e-07, 2.8794036666113243e-07, 1.9735477962967707e-07, 4.45701743956306e-07, 3.569209354736813e-07, 6.130312044660968e-07, 6.778587930966751e-07, 3.873759339967364e-07, 1.96502924154629e-07, 1.1414233114237504e-07, 6.073577196730184e-09, 1.4100816070339306e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.532914405468546e-08, 1.3490011951944325e-07, 1.5422303079049016e-07, 5.2061423616578395e-08, 2.160209362500609e-07, 2.406576129487803e-07, 3.063107953948929e-07, 4.319283846143662e-07, 6.201133260219649e-07, 4.2760709106914874e-07, 7.964282531247591e-07, 6.853160812170245e-07, 4.0770089526631637e-07, 3.6274815329306875e-07, 6.402065082511399e-07, 6.212883931766555e-07, 3.1227119734467124e-07, 6.619197279178479e-08, -2.6132465080763723e-09, -9.486680774273282e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.723840538849004e-10, 5.553498994004258e-09, 1.4555139316030363e-08, 8.917811555875232e-08, 1.7552403619447432e-07, 1.6675869574100943e-07, 3.1613521400686295e-07, 3.767314069591521e-07, 3.110081649992935e-07, 3.7012495113231125e-07, 3.7693132526328554e-07, 2.692990790365002e-07, 9.940185918821953e-08, 3.8319302575473557e-07, 4.574757497266546e-07, 1.2153510908774479e-07, 2.9770768072978626e-09, 2.456951309071087e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8431099141634775e-10, 3.855967545263184e-09, -3.3102946161989166e-08, -8.028641218515986e-08, -8.028641218515986e-08, -2.4857783387233212e-08, 5.745308673255067e-09, 2.7583293982225143e-10, 0.0, 0.0, 2.8098559923250832e-08, 4.3768913826625067e-08, 9.726424998746097e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
